all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,560384,781233,2315,2710,1553,213976


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,Are the adherent of ' Crowleyan Thelema ' and all others of similar ilk appropriating or appropriating from the appropriators to redirect ' energy ? '

original sentence,"It was posted on Dec. 11 , but the Human Resource dept said that if it is still on the internet , it is open ."
wrong word,Human 10
mutation sentence,"It was posted on Dec. 11 , but the Human Resource dept had said that if it is still on the internet , it is open ."
mutation sentence,"It was posted on Dec. 11 , but the Human Resource dept said again that if it is still on the internet , it is open ."

original sentence,"He has a long and distinguished record , including many years as a Federal Appeals Judge , the next level below Supreme Court ."
wrong word,Federal 14
mutation sentence,"He has a long and distinguished record , including many years as a Federal Appeals Judge Advocate , the next level below Supreme Court ."

original sentence,The successful launch from the Jiuquan Satellite Launch Center in northwest China follows the solo flight of Yang Liwei in October 2003 .
wrong word,northwest 11
mutation sentence,The successful launch from the Jiuquan Satellite Launch Center in northwest China follows the solo flight of Yang Liwei in October 2003 ) .

original sentence,"If you have any doubts , refer to Title 18 Sec. 1302 & 1341 of the Postal Lottery laws ."
wrong word,Postal 17
mutation sentence,"If you have any doubts , refer to Title 18 Sec. 1302 & 1341 of the Postal Lottery laws here ."
mutation sentence,"If you have any doubts , refer to Title 18 Sec. 1302 & 1341 of the Postal Lottery laws themselves ."

original sentence,"The High Renaissance period is traditionally taken to begin in the 1490s , with Leonardo s fresco of the Last Supper in Milan and the death of Lorenzo de' Medici in Florence , and to have ended in 1527 with the sacking of Rome by the troops of Charles V ."
wrong word,High 2
mutation sentence,"The High Renaissance Florence period is traditionally taken to begin in the 1490s , with Leonardo s fresco of the Last Supper in Milan and the death of Lorenzo de' Medici in Florence , and to have ended in 1527 with the sacking of Rome by the troops of Charles V ."

original sentence,I just need to talk to an another american who has gone to the UK before so that I know what expect when arriving at the airport and with going through visa process and everything .
wrong word,american 9
mutation sentence,I just need to talk to an another american who probably has gone to the UK before so that I know what expect when arriving at the airport and with going through visa process and everything .
mutation sentence,I just need to talk to an another american who already has gone to the UK before so that I know what expect when arriving at the airport and with going through visa process and everything .
mutation sentence,I just need to talk to an another american who apparently has gone to the UK before so that I know what expect when arriving at the airport and with going through visa process and everything .
mutation sentence,I just need to talk to an another american who really has gone to the UK before so that I know what expect when arriving at the airport and with going through visa process and everything .
mutation sentence,I just need to talk to an another american who has not gone to the UK before so that I know what expect when arriving at the airport and with going through visa process and everything .

original sentence,"Prominent Builders in New Jersey are one the best building contractors , I was referred to them by my friend , I am so glad I used them for my Home renovation , and addition ."
wrong word,Prominent 1
mutation sentence,"Prominent Builders in Southern New Jersey are one the best building contractors , I was referred to them by my friend , I am so glad I used them for my Home renovation , and addition ."
mutation sentence,"Prominent Builders in Eastern New Jersey are one the best building contractors , I was referred to them by my friend , I am so glad I used them for my Home renovation , and addition ."
mutation sentence,"Prominent Builders in Northeast New Jersey are one the best building contractors , I was referred to them by my friend , I am so glad I used them for my Home renovation , and addition ."
mutation sentence,"Prominent Builders in North New Jersey are one the best building contractors , I was referred to them by my friend , I am so glad I used them for my Home renovation , and addition ."

original sentence,I work as a Transformational Life Coach .
wrong word,Transformational 5
mutation sentence,I work as a Transformational Life Coach currently .

original sentence,"The Rams , the VCU sports team , also made the NCAA Final 4 this year , too !"
wrong word,Final 13
mutation sentence,"The VC Rams , the VCU sports team , also made the NCAA Final 4 this year , too !"
mutation sentence,"The Virginia Rams , the VCU sports team , also made the NCAA Final 4 this year , too !"
