all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"His promising 2010 season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His entire 2010 season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His successful 2010 season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His early 2010 season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His rookie 2010 season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His disappointing 2010 season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His regular 2010 season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 NFL season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 AFL season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 rookie season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 NBA season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 junior season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 senior season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 regular season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 MLB season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 professional season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 NHL season was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season however was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season also was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season run was cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was then cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was later cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was eventually cut short due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was cut short again due to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was cut short due mainly to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was cut short due both to injury to his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was cut short due to injury to the his medial collateral ligament , which required surgery . [ 8 ]"
mutation sentence,"His 2010 season was cut short due to injury to his torn medial collateral ligament , which required surgery . [ 8 ]"
