all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
3826,181729,308991,1949,2471,1191,135144


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"As of January 2019 , Marbles 's YouTube channel had about 19 million subscribers and 2.9 billion video views overall . [ 15 ] [ 16 ]"
mutation sentence,"As of January 2019 , Marbles 's YouTube channel had about 19 million subscribers and 2.9 billion video views monthly . [ 15 ] [ 16 ]"
mutation sentence,"As of January 2019 , Marbles 's YouTube channel had about 19 million subscribers and 2.9 billion video views annually . [ 15 ] [ 16 ]"
mutation sentence,"As of January 2019 , Marbles 's YouTube channel had about 19 million subscribers and 2.9 billion video views daily . [ 15 ] [ 16 ]"
mutation sentence,"As of January 2019 , Marbles 's YouTube channel had about 19 million subscribers and 2.9 billion video views alone . [ 15 ] [ 16 ]"
mutation sentence,"As of January 2019 , Marbles 's YouTube channel had about 19 million subscribers and 2.9 billion video views weekly . [ 15 ] [ 16 ]"

original sentence,"Refusing to work or communicate and demanding a new leader , many of the elder monks completely abandoned any notion of obedience to Horsiesios ."
wrong word,elder
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of even the elder monks completely abandoned any notion of obedience to Horsiesios ."
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of the remaining elder monks completely abandoned any notion of obedience to Horsiesios ."
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of the surviving elder monks completely abandoned any notion of obedience to Horsiesios ."
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of the former elder monks completely abandoned any notion of obedience to Horsiesios ."
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of the young elder monks completely abandoned any notion of obedience to Horsiesios ."
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of the local elder monks completely abandoned any notion of obedience to Horsiesios ."
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of the younger elder monks completely abandoned any notion of obedience to Horsiesios ."
mutation sentence,"Refusing to work or communicate and demanding a new leader , many of the older elder monks completely abandoned any notion of obedience to Horsiesios ."

original sentence,"We sat on the porch watching , no longer daring to dart out and leap around in the downfall as drops turned to torrents and the staccato tapping on the roof climaxed to a thunderous roar ."
wrong word,staccato
mutation sentence,"We sat on the porch watching , no longer daring to dart out and leap around in the downfall as drops turned to torrents and the constant staccato tapping on the roof climaxed to a thunderous roar ."
mutation sentence,"We sat on the porch watching , no longer daring to dart out and leap around in the downfall as drops turned to torrents and the rhythmic staccato tapping on the roof climaxed to a thunderous roar ."
mutation sentence,"We sat on the porch watching , no longer daring to dart out and leap around in the downfall as drops turned to torrents and the steady staccato tapping on the roof climaxed to a thunderous roar ."
mutation sentence,"We sat on the porch watching , no longer daring to dart out and leap around in the downfall as drops turned to torrents and the low staccato tapping on the roof climaxed to a thunderous roar ."

original sentence,"As he watched his friends ' fighters hurtle down the catapult , his commanding officer had addressed the last remaining pilots still standing on the flight deck ."
wrong word,commanding
mutation sentence,"As he watched his friends ' fighters hurtle down the catapult , his current commanding officer had addressed the last remaining pilots still standing on the flight deck ."

original sentence,"The doctor bares my mother ’s arm , where the crepey flesh hangs loosely on the bones ."
wrong word,crepey
mutation sentence,"The doctor bares my mother ’s arm , where the black crepey flesh hangs loosely on the bones ."

original sentence,"A third , turning to face the new threat , took a blow to the face that audibly crunched the bones of his cheek ."
wrong word,third
mutation sentence,"A wounded third , turning to face the new threat , took a blow to the face that audibly crunched the bones of his cheek ."
mutation sentence,"A young third , turning to face the new threat , took a blow to the face that audibly crunched the bones of his cheek ."
mutation sentence,"A quiet third , turning to face the new threat , took a blow to the face that audibly crunched the bones of his cheek ."
mutation sentence,"A fallen third , turning to face the new threat , took a blow to the face that audibly crunched the bones of his cheek ."
mutation sentence,"A stunned third , turning to face the new threat , took a blow to the face that audibly crunched the bones of his cheek ."
mutation sentence,"A ragged third , turning to face the new threat , took a blow to the face that audibly crunched the bones of his cheek ."

