all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,154452,518199,1706,12426,1849,529256


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,"This threat exists not merely on a military level , though China could force a confrontation in the western Pacific by way of Taiwan ."
mutation sentence,"This threat exists not merely on a military level , though China could force a confrontation in the southern Pacific by way of Taiwan ."
mutation sentence,"This threat exists not merely on a military level , though China could force a confrontation in the central Pacific by way of Taiwan ."
mutation sentence,"This threat exists not merely on a military level , though China could force a confrontation in the Pacific by way of Taiwan instead ."

original sentence,My myTouch 4G crashes with most custom ROMs I install .
wrong word,custom 7
mutation sentence,My myTouch 4G crashes even with most custom ROMs I install .
mutation sentence,My myTouch 4G crashes easily with most custom ROMs I install .
mutation sentence,My myTouch 4G crashes together with most custom ROMs I install .
mutation sentence,My myTouch 4G crashes simultaneously with most custom ROMs I install .
mutation sentence,My myTouch 4G crashes with most new custom ROMs I install .
mutation sentence,My myTouch 4G crashes with most other custom ROMs I install .
mutation sentence,My myTouch 4G crashes with most custom ROMs I ever install .
mutation sentence,My myTouch 4G crashes with most custom ROMs I install here .
mutation sentence,My myTouch 4G crashes with most custom ROMs I install online .
mutation sentence,My myTouch 4G crashes with most custom ROMs I install there .
mutation sentence,My myTouch 4G crashes with most custom ROMs I install now .

original sentence,My brother said they only had full - auto and semiautomatic during Vietnam .
wrong word,semiautomatic 11
mutation sentence,My older brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My little brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My younger brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My oldest brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My big brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My kid brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My other brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My youngest brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My own brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My twin brother said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother always said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother also said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother once said they only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother said they really only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother said they probably only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother said they actually only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother said they still only had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother said they only ever had full - auto and semiautomatic during Vietnam .
mutation sentence,My brother said they only really had full - auto and semiautomatic during Vietnam .
