all_test_sen_num,c_n_same_sen_num,filtered_mut_num,cnm_100_num,cnm_000_num,cnm_001_num,cnm_010_num
10119,570546,795696,6663,5883,2674,224904


"pos from 形容 to 形容
"


"pos from 形容 to 介词
"
mutation sentence,If you watch a lot of fights ( youtube ) and research some of the history ( http://en.wikipedia.org/wiki/Bullfighting ) you will find yourself enjoying it a lot more too !

original sentence,"After searching high and low for a salesman , I was treated like dirt , and we left ."
wrong word,high
mutation sentence,"After desperately searching high and low for a salesman , I was treated like dirt , and we left ."
mutation sentence,"After frantically searching high and low for a salesman , I was treated like dirt , and we left ."
mutation sentence,"After searching everywhere high and low for a salesman , I was treated like dirt , and we left ."
mutation sentence,"After searching pretty high and low for a salesman , I was treated like dirt , and we left ."

original sentence,"Firstly , the other reviewer clearly has never been to Nick 's , or he would know that Nick only charges $ 13 for a haircut which is pretty much industry standard ."
wrong word,much
mutation sentence,"Firstly , the other reviewer clearly has never been to Nick 's , or he would know that Nick only charges $ 13 for a haircut which is pretty much the industry standard ."
mutation sentence,"Firstly , the other reviewer clearly has never been to Nick 's , or he would know that Nick only charges $ 13 for a haircut which is pretty much an industry standard ."

original sentence,I honestly ca n't rave enough about this place ... it 's really a hidden gem worth checking out !
wrong word,enough
mutation sentence,I honestly ca n't I rave enough about this place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave loud enough about this place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough lately about this place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough today about this place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough yet about this place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough tonight about this place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this little place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this lovely place ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this place yet ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this place . ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this place though ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this place ! ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this place myself ... it 's really a hidden gem worth checking out !
mutation sentence,I honestly ca n't rave enough about this place anyway ... it 's really a hidden gem worth checking out !

original sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more like a cracker .
wrong word,more
mutation sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted far more like a cracker .
mutation sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more just like a cracker .
mutation sentence,Was there this past weekend and the guy behind the counter yelled at me and my son because we believed he left the grandma slice in the oven a little too long and the cheese got all dried out and the slice tasted more exactly like a cracker .



"pos from 形容 to 助词
"


"pos from 形容 to 并列连词
"


"pos from 形容 to 定冠
"


"pos from 形容 to 感叹
"
original sentence,His superior officers said OK .
wrong word,OK
mutation sentence,His senior superior officers said OK .
mutation sentence,His superior staff officers said OK .
mutation sentence,His superior ranking officers said OK .
mutation sentence,His superior junior officers said OK .
mutation sentence,His superior officers said OK ! .
mutation sentence,His superior officers said OK ? .

original sentence,"OK , one bad experience ... fine ."
wrong word,fine
mutation sentence,"OK , one bad experience ... Okay fine ."



"pos from 形容 to 名词
"
original sentence,One of them was from the Jubur tribe and was deputy commander of the Hawijah garrison .
wrong word,deputy
mutation sentence,One of them however was from the Jubur tribe and was deputy commander of the Hawijah garrison .
mutation sentence,One of them was probably from the Jubur tribe and was deputy commander of the Hawijah garrison .
